"Node ID","Nickname","Latitude","Longitude","Node Parent","Base Volts","Base Current","Base Power","Configuration","RemoteControlAvailable","SegmentId","Upstream Connection","Downstream Connection","Phase","Nominal Feeder"
"8589935098","M1069513-M1069516","","","","12470","5000","27500000","LINE-419","false","","","","ABC","30064771113"
"8589935099","190-8581-D5587291-3_INT","","","","12470","5000","27500000","LINE-420","false","","","","ABC","30064771113"
"38654705669","Regulator, VREG3_A","38.96136616264791","-104.6842666787914","","12470","5000","27500000","VR-22","false","","","","ABC","30064771113"
"38654705670","Regulator, VREG3_B","38.96136616264791","-104.6842666787914","","12470","5000","27500000","VR-25","false","","","","ABC",""
"38654705671","Regulator, VREG3_C","38.96136616264791","-104.6842666787914","","12470","5000","27500000","VR-27","false","","","","ABC",""
"8589935100","M1142839-M1142832","","","","12470","5000","27500000","LINE-421","false","","","","ABC","30064771113"
"8589935101","M1149233-L3048965","","","","12470","5000","27500000","LINE-422","false","","","","ABC","30064771113"
"25769803890","LoadTransformer, T5260641B","38.94046577","-104.7007874","","12470","5000","27500000","SXFM-640","false","","","","B","30064771113"
"8589935102","L3214069-M1125960","","","","12470","5000","27500000","LINE-423","false","","","","ABC","30064771113"
"8589935103","M1108493-N1142103","","","","12470","5000","27500000","LINE-424","false","","","","ABC","30064771113"
"8589935104","L2823611-L3030204","","","","12470","5000","27500000","LINE-425","false","","","","ABC","30064771113"
"8589935105","M3032980-M1186065","","","","12470","5000","27500000","LINE-426","false","","","","ABC","30064771113"
"8589935106","E184626-M1166377","","","","12470","5000","27500000","LINE-427","false","","","","ABC","30064771113"
"8589935107","M1186063-M1209776","","","","12470","5000","27500000","LINE-428","false","","","","ABC","30064771113"
"8589935108","N1134476-L3066814","","","","12470","5000","27500000","LINE-429","false","","","","ABC","30064771113"
"25769803891","LoadTransformer, T5338979B","38.96373839","-104.6680268","","12470","5000","27500000","SXFM-756","false","","","","B","30064771113"
"8589935109","M1209775-M1209774","","","","12470","5000","27500000","LINE-430","false","","","","ABC","30064771113"
"8589935110","L3118855-L3231255","","","","12470","5000","27500000","LINE-431","false","","","","ABC","30064771113"
"25769803892","LoadTransformer, T5339052C","38.9624851","-104.6720318","","12470","5000","27500000","SXFM-730","false","","","","C","30064771113"
"25769803893","LoadTransformer, T5339051C","38.96249612","-104.6715779","","12470","5000","27500000","SXFM-437","false","","","","C","30064771113"
"8589935111","N1136354-L2748144","","","","12470","5000","27500000","LINE-432","false","","","","ABC","30064771113"
"8589935112","M1142869-M1142871","","","","12470","5000","27500000","LINE-433","false","","","","ABC","30064771113"
"8589935113","Q16483_CAP-R42247","","","","12470","5000","27500000","LINE-434","false","","","","ABC","30064771113"
"17179869202","Capacitor, CAPBank1C","38.940551676963516","-104.70201765952406","","12470","5000","27500000","CAP-12","false","","","","C","30064771113"
"8589935114","L2933135-M1108484","","","","12470","5000","27500000","LINE-435","false","","","","ABC","30064771113"
"25769803894","LoadTransformer, T226197070A","38.9540826","-104.6866545","","12470","5000","27500000","SXFM-378","false","","","","A","30064771113"
"8589935115","L2955074-L3030199","","","","12470","5000","27500000","LINE-436","false","","","","ABC","30064771113"
"25769803895","LoadTransformer, T5260480C","38.93543373","-104.6934649","","12470","5000","27500000","SXFM-920","false","","","","C","30064771113"
"8589935116","E183473-R20703","","","","12470","5000","27500000","LINE-437","false","","","","ABC","30064771113"
"8589935117","L2955077-M1142851","","","","12470","5000","27500000","LINE-438","false","","","","ABC","30064771113"
"8589935118","N1134475-M1069497","","","","12470","5000","27500000","LINE-439","false","","","","ABC","30064771113"
"8589935119","M1089213-L3118855","","","","12470","5000","27500000","LINE-440","false","","","","ABC","30064771113"
"8589935120","M1108311-L2879773","","","","12470","5000","27500000","LINE-441","false","","","","ABC","30064771113"
"25769803896","LoadTransformer, T5207290A","38.92920177","-104.6865867","","12470","5000","27500000","SXFM-257","false","","","","A","30064771113"
"8589935121","M1166377-M1166376","","","","12470","5000","27500000","LINE-442","false","","","","ABC","30064771113"
"8589935122","M1089201-M1089202","","","","12470","5000","27500000","LINE-443","false","","","","ABC","30064771113"
"8589935123","M1142874-M1142875","","","","12470","5000","27500000","LINE-444","false","","","","ABC","30064771113"
"8589935124","L3160098-M1089213","","","","12470","5000","27500000","LINE-445","false","","","","ABC","30064771113"
"25769803897","LoadTransformer, T5339048A","38.96239208","-104.6737066","","12470","5000","27500000","SXFM-101","false","","","","A","30064771113"
"8589935125","L3066814-N1134477","","","","12470","5000","27500000","LINE-446","false","","","","ABC","30064771113"
"8589935126","M1125989-M1125990","","","","12470","5000","27500000","LINE-447","false","","","","ABC","30064771113"
"8589935127","M3032980-M3032977","","","","12470","5000","27500000","LINE-448","false","","","","ABC","30064771113"
"8589935128","M1069519-N1136354","","","","12470","5000","27500000","LINE-449","false","","","","ABC","30064771113"
"8589935129","M1108526-M1089199","","","","12470","5000","27500000","LINE-450","false","","","","ABC","30064771113"
"8589935130","M1108535-M1108534","","","","12470","5000","27500000","LINE-451","false","","","","ABC","30064771113"
"8589935131","E192201-M1209800","","","","12470","5000","27500000","LINE-452","false","","","","ABC","30064771113"
"8589935132","M1089196-M1089198","","","","12470","5000","27500000","LINE-453","false","","","","ABC","30064771113"
"8589935133","M1069517-M1069518","","","","12470","5000","27500000","LINE-454","false","","","","ABC","30064771113"
"8589935134","M1089198-M1089201","","","","12470","5000","27500000","LINE-455","false","","","","ABC","30064771113"
"8589935135","R42247-M1149233","","","","12470","5000","27500000","LINE-456","false","","","","ABC","30064771113"
"8589935136","M1125969-L2767341","","","","12470","5000","27500000","LINE-457","false","","","","ABC","30064771113"
"8589935137","M1186072-M1186067","","","","12470","5000","27500000","LINE-458","false","","","","ABC","30064771113"
"8589935138","L2859403-L2973791","","","","12470","5000","27500000","LINE-459","false","","","","ABC","30064771113"
"8589935139","M1142832-L3160865","","","","12470","5000","27500000","LINE-460","false","","","","ABC","30064771113"
"25769803898","LoadTransformer, T5260515A","38.93943907","-104.6968201","","12470","5000","27500000","SXFM-59","false","","","","A","30064771113"
"8589935140","L2917328-L2861218","","","","12470","5000","27500000","LINE-461","false","","","","ABC","30064771113"
"25769803899","LoadTransformer, T5260505C","38.93312649","-104.6899991","","12470","5000","27500000","SXFM-885","false","","","","C","30064771113"
"8589935141","M1209790-M1209788","","","","12470","5000","27500000","LINE-462","false","","","","ABC","30064771113"
"8589935142","N1142104-M1108500","","","","12470","5000","27500000","LINE-463","false","","","","ABC","30064771113"
"8589935143","M1069518-N1136366","","","","12470","5000","27500000","LINE-464","false","","","","ABC","30064771113"
"8589935144","L2861218-D5958866-1_INT","","","","12470","5000","27500000","LINE-465","false","","","","ABC","30064771113"
"8589935145","M1142843-L3081380","","","","12470","5000","27500000","LINE-466","false","","","","ABC","30064771113"
"8589935146","N1134477-D5534969-2_INT","","","","12470","5000","27500000","LINE-467","false","","","","ABC","30064771113"
"8589935147","L2879773-M1108298","","","","12470","5000","27500000","LINE-468","false","","","","ABC","30064771113"
"8589935148","M1166366-M1166368","","","","12470","5000","27500000","LINE-469","false","","","","ABC","30064771113"
"8589935149","M1142851-196-31070","","","","12470","5000","27500000","LINE-470","false","","","","ABC","30064771113"
"8589935150","L3142049-M1108493","","","","12470","5000","27500000","LINE-471","false","","","","ABC","30064771113"
"8589935151","M1089199-M1089197","","","","12470","5000","27500000","LINE-472","false","","","","ABC","30064771113"
"8589935152","L2730106-N1142099","","","","12470","5000","27500000","LINE-473","false","","","","ABC","30064771113"
"25769803900","LoadTransformer, T5356814C","38.95561059","-104.6861512","","12470","5000","27500000","SXFM-1055","false","","","","C","30064771113"
"8589935153","L3231255-N1144663","","","","12470","5000","27500000","LINE-474","false","","","","ABC","30064771113"
"8589935154","M1069498-M1069499","","","","12470","5000","27500000","LINE-475","false","","","","ABC","30064771113"
"8589935155","L3030199-M1125934","","","","12470","5000","27500000","LINE-476","false","","","","ABC","30064771113"
"8589935156","M1069516-N1136365","","","","12470","5000","27500000","LINE-477","false","","","","ABC","30064771113"
"8589935157","L3160872-M1142860","","","","12470","5000","27500000","LINE-478","false","","","","ABC","30064771113"
"8589935158","L2766738-M1069513","","","","12470","5000","27500000","LINE-479","false","","","","ABC","30064771113"
"8589935159","L2692633-regxfmr_190-8581","","","","12470","5000","27500000","LINE-480","false","","","","ABC","30064771113"
"25769803901","LoadTransformer, T5328364C","38.96102238","-104.6843716","","12470","5000","27500000","SXFM-861","false","","","","C","30064771113"
"8589935160","M1125976-M1125987","","","","12470","5000","27500000","LINE-481","false","","","","ABC","30064771113"
"8589935161","L2955081-M1108315","","","","12470","5000","27500000","LINE-482","false","","","","ABC","30064771113"
"25769803902","LoadTransformer, T5260508A","38.93141779","-104.6871829","","12470","5000","27500000","SXFM-1","false","","","","A","30064771113"
"8589935162","M1108484-L2730106","","","","12470","5000","27500000","LINE-483","false","","","","ABC","30064771113"
"8589935163","226-23751-L2955081","","","","12470","5000","27500000","LINE-484","false","","","","ABC","30064771113"
"8589935164","E193509-M1142839","","","","12470","5000","27500000","LINE-485","false","","","","ABC","30064771113"
"8589935165","L2842384-M1149236","","","","12470","5000","27500000","LINE-486","false","","","","ABC","30064771113"
"8589935166","L2823592_CAP-R20185","","","","12470","5000","27500000","LINE-487","false","","","","ABC","30064771113"
"8589935167","L3214071-M1125952","","","","12470","5000","27500000","LINE-488","false","","","","ABC","30064771113"
"8589935168","M1069497-M1069495","","","","12470","5000","27500000","LINE-489","false","","","","ABC","30064771113"
"8589935169","M1209774-L3123509","","","","12470","5000","27500000","LINE-490","false","","","","ABC","30064771113"
"8589935170","M1108298-196-36167","","","","12470","5000","27500000","LINE-491","false","","","","ABC","30064771113"
"8589935171","M1142819-M1142818","","","","12470","5000","27500000","LINE-492","false","","","","ABC","30064771113"
"8589935172","N1136356-M1069549","","","","12470","5000","27500000","LINE-493","false","","","","ABC","30064771113"
"8589935173","M1069533-N1136356","","","","12470","5000","27500000","LINE-494","false","","","","ABC","30064771113"
"8589935174","N1134479-D5682346-3_INT","","","","12470","5000","27500000","LINE-495","false","","","","ABC","30064771113"
"8589935175","M1142868-M1142869","","","","12470","5000","27500000","LINE-496","false","","","","ABC","30064771113"
"8589935176","M1069505-M1069509","","","","12470","5000","27500000","LINE-497","false","","","","ABC","30064771113"
"8589935177","M1108529-M1108532","","","","12470","5000","27500000","LINE-498","false","","","","ABC","30064771113"
"8589935178","N1134474-M1069496","","","","12470","5000","27500000","LINE-499","false","","","","ABC","30064771113"
"8589935179","M1108532-M1108535","","","","12470","5000","27500000","LINE-500","false","","","","ABC","30064771113"
"8589935180","L2674027-L2692633","","","","12470","5000","27500000","LINE-501","false","","","","ABC","30064771113"
"8589935181","L2711226-M1142819","","","","12470","5000","27500000","LINE-502","false","","","","ABC","30064771113"
"25769803903","LoadTransformer, T5260527B","38.93766722","-104.6954924","","12470","5000","27500000","SXFM-1051","false","","","","B","30064771113"
"8589935182","M1209800-M1209797","","","","12470","5000","27500000","LINE-503","false","","","","ABC","30064771113"
"8589935183","M4122658-L2933135","","","","12470","5000","27500000","LINE-504","false","","","","ABC","30064771113"
"8589935184","M1108505-L2955047","","","","12470","5000","27500000","LINE-505","false","","","","ABC","30064771113"
"8589935185","M1142871-M1142874","","","","12470","5000","27500000","LINE-506","false","","","","ABC","30064771113"
"8589935186","N1144663-M1089215","","","","12470","5000","27500000","LINE-507","false","","","","ABC","30064771113"
"8589935187","M1089207-L3160098","","","","12470","5000","27500000","LINE-508","false","","","","ABC","30064771113"
"8589935188","L3160865-M1142828","","","","12470","5000","27500000","LINE-509","false","","","","ABC","30064771113"
"8589935189","M1209807-M1209805","","","","12470","5000","27500000","LINE-510","false","","","","ABC","30064771113"
"8589935190","HVMV_Sub_48332-D5710794-3_INT","","","","12470","5000","27500000","LINE-511","false","","","","ABC","30064771113"
"8589935450","Switch, A8735_48332_sw","38.94648419797514","-104.72096487879753","","12470","5000","27500000","SW-18","false","","","","ABC","30064771113"
"8589935191","M1209817-L2801909","","","","12470","5000","27500000","LINE-512","false","","","","ABC","30064771113"
"25769803904","LoadTransformer, T226195333C","38.9462601","-104.7211043","","12470","5000","27500000","SXFM-673","false","","","","C","30064771113"
"8589935192","L2801909-M1209814","","","","12470","5000","27500000","LINE-513","false","","","","ABC","30064771113"
"8589935193","M1209811-M1209807","","","","12470","5000","27500000","LINE-514","false","","","","ABC","30064771113"
"8589935194","E192860-M1209817","","","","12470","5000","27500000","LINE-515","false","","","","ABC","30064771113"
"8589935195","M1209814-M1209811","","","","12470","5000","27500000","LINE-516","false","","","","ABC","30064771113"
"8589935196","L3048965-M1142843","","","","12470","5000","27500000","LINE-517","false","","","","ABC","30064771113"
"8589935197","M1108381-L3254237","","","","12470","5000","27500000","LINE-518","false","","","","ABC","30064771113"
"8589935198","L2804256-M1026960","","","","12470","5000","27500000","LINE-519","false","","","","ABC","30064771113"
"25769803905","LoadTransformer, T5321840B","38.97780226","-104.6403889","","12470","5000","27500000","SXFM-971","false","","","","B","30064771113"
"8589935199","M1026954-L2804256","","","","12470","5000","27500000","LINE-520","false","","","","ABC","30064771113"
"8589935200","M1027002-L2673313","","","","12470","5000","27500000","LINE-521","false","","","","ABC","30064771113"
"25769803906","LoadTransformer, T5321853B","38.98533957","-104.6413597","","12470","5000","27500000","SXFM-427","false","","","","B","30064771113"
"8589935201","M1027039-M1027043","","","","12470","5000","27500000","LINE-522","false","","","","ABC","30064771113"
"8589935202","M1026927-196-29518","","","","12470","5000","27500000","LINE-523","false","","","","ABC","30064771113"
"8589935203","M1027011-M1027013","","","","12470","5000","27500000","LINE-524","false","","","","ABC","30064771113"
"8589935204","M1026926-M1026927","","","","12470","5000","27500000","LINE-525","false","","","","ABC","30064771113"
"8589935205","L2916608-M1027002","","","","12470","5000","27500000","LINE-526","false","","","","ABC","30064771113"
"8589935206","M1026950-M1026954","","","","12470","5000","27500000","LINE-527","false","","","","ABC","30064771113"
"8589935207","M1026907-M1026915","","","","12470","5000","27500000","LINE-528","false","","","","ABC","30064771113"
"8589935208","L2673313-M1027011","","","","12470","5000","27500000","LINE-529","false","","","","ABC","30064771113"
"8589935209","196-29518-L3122816","","","","12470","5000","27500000","LINE-530","false","","","","ABC","30064771113"
"25769803907","LoadTransformer, T5356062B","38.97092025","-104.6388013","","12470","5000","27500000","SXFM-69","false","","","","B","30064771113"
"8589935210","M1027013-M1027023","","","","12470","5000","27500000","LINE-531","false","","","","ABC","30064771113"
"8589935211","M1027023-L3254213","","","","12470","5000","27500000","LINE-532","false","","","","ABC","30064771113"
"25769803908","LoadTransformer, T5321859B","38.9881216","-104.6412508","","12470","5000","27500000","SXFM-40","false","","","","B","30064771113"
"8589935212","M1026920-M1026926","","","","12470","5000","27500000","LINE-533","false","","","","ABC","30064771113"
"8589935213","L3122816-L3160103","","","","12470","5000","27500000","LINE-534","false","","","","ABC","30064771113"
"25769803909","LoadTransformer, T5356063C","38.97486315","-104.6395693","","12470","5000","27500000","SXFM-405","false","","","","C","30064771113"
"8589935214","M1026915-M1026920","","","","12470","5000","27500000","LINE-535","false","","","","ABC","30064771113"
"8589935215","L3160103-M1026950","","","","12470","5000","27500000","LINE-536","false","","","","ABC","30064771113"
"8589935216","M1027043-M1027055","","","","12470","5000","27500000","LINE-537","false","","","","ABC","30064771113"
"8589935217","L3254213-M1027039","","","","12470","5000","27500000","LINE-538","false","","","","ABC","30064771113"
"8589935218","M1089141-L3160107","","","","12470","5000","27500000","LINE-539","false","","","","ABC","30064771113"
"25769803910","LoadTransformer, T5138265A","38.92406363","-104.6769446","","12470","5000","27500000","SXFM-481","false","","","","A","30064771113"
"8589935219","M1026329-M1026328","","","","12470","5000","27500000","LINE-540","false","","","","ABC","30064771113"
"8589935220","M1142821-L2711226","","","","12470","5000","27500000","LINE-541","false","","","","ABC","30064771113"
"8589935221","M1108398-M1108395","","","","12470","5000","27500000","LINE-542","false","","","","ABC","30064771113"
"8589935222","L2973155-L3784018","","","","12470","5000","27500000","LINE-543","false","","","","ABC","30064771113"
"25769803911","LoadTransformer, T5338898A","38.97422425","-104.656045","","12470","5000","27500000","SXFM-509","false","","","","A","30064771113"
"25769803912","LoadTransformer, T2224500658A","38.97479981","-104.6560526","","12470","5000","27500000","SXFM-697","false","","","","A","30064771113"
"8589935223","E183472-L2989566","","","","12470","5000","27500000","LINE-544","false","","","","ABC","30064771113"
"8589935454","Switch, V7041_48332_sw","38.9510648579399","-104.6873276015291","","12470","5000","27500000","SW-22","false","","","","ABC","30064771113"
"25769803913","LoadTransformer, T5260602B","38.95118841","-104.6859369","","12470","5000","27500000","SXFM-931","false","","","","B","30064771113"
"8589935224","L3784018-N1136028","","","","12470","5000","27500000","LINE-545","false","","","","ABC","30064771113"
"8589935225","L3139121-L2763153","","","","12470","5000","27500000","LINE-546","false","","","","ABC","30064771113"
"25769803914","LoadTransformer, T5293425A","38.90334209","-104.6522085","","12470","5000","27500000","SXFM-669","false","","","","A","30064771113"
"8589935226","M1047593-M1047615","","","","12470","5000","27500000","LINE-547","false","","","","ABC","30064771113"
"8589935227","L2841633-D5534970-1_INT","","","","12470","5000","27500000","LINE-548","false","","","","ABC","30064771113"
"8589935449","Switch, L9191_48332_sw","38.94648419797514","-104.72096487879753","","12470","5000","27500000","SW-17","false","","","","ABC","30064771113"
"8589935228","N1136028-L2876797","","","","12470","5000","27500000","LINE-549","false","","","","ABC","30064771113"
"25769803915","LoadTransformer, T226193345A","38.97530439","-104.656062","","12470","5000","27500000","SXFM-282","false","","","","A","30064771113"
"8589935229","N1136996-M1047649","","","","12470","5000","27500000","LINE-550","false","","","","ABC","30064771113"
"8589935230","N1137986-M1047732","","","","12470","5000","27500000","LINE-551","false","","","","ABC","30064771113"
"8589935231","M1047615-L3216123","","","","12470","5000","27500000","LINE-552","false","","","","ABC","30064771113"
"25769803916","LoadTransformer, T5338926A","38.96382334","-104.6554565","","12470","5000","27500000","SXFM-335","false","","","","A","30064771113"
"8589935232","L3216368-N1140827","","","","12470","5000","27500000","LINE-553","false","","","","ABC","30064771113"
"25769803917","LoadTransformer, T5293663C","38.94864046","-104.6432785","","12470","5000","27500000","SXFM-382","false","","","","C","30064771113"
"8589935233","M1089143-M1089141","","","","12470","5000","27500000","LINE-554","false","","","","ABC","30064771113"
"8589935234","N1136671-M1047593","","","","12470","5000","27500000","LINE-555","false","","","","ABC","30064771113"
"8589935235","M1047507-196-35813","","","","12470","5000","27500000","LINE-556","false","","","","ABC","30064771113"
"8589935236","M1069154-L3197630","","","","12470","5000","27500000","LINE-557","false","","","","ABC","30064771113"
"25769803918","LoadTransformer, T5138644A","38.91476023","-104.6638158","","12470","5000","27500000","SXFM-605","false","","","","A","30064771113"
"8589935237","M1069156-M1069155","","","","12470","5000","27500000","LINE-558","false","","","","ABC","30064771113"
"8589935238","M1026797-M1026796","","","","12470","5000","27500000","LINE-559","false","","","","ABC","30064771113"
"8589935239","N1145954-P827580","","","","12470","5000","27500000","LINE-560","false","","","","ABC","30064771113"
"8589935240","M1026706-N1140825","","","","12470","5000","27500000","LINE-561","false","","","","ABC","30064771113"
"8589935241","M1047713-M1047720","","","","12470","5000","27500000","LINE-562","false","","","","ABC","30064771113"
"8589935242","P827580-D5686080-1_INT","","","","12470","5000","27500000","LINE-563","false","","","","ABC","30064771113"
"8589935459","Switch, LN293471_sw","38.94648419797514","-104.72096487879753","","12470","5000","27500000","SW-27","false","","","","ABC","30064771113"
"8589935243","M1047548-N1136670","","","","12470","5000","27500000","LINE-564","false","","","","ABC","30064771113"
"8589935244","L2876814-M1026834","","","","12470","5000","27500000","LINE-565","false","","","","ABC","30064771113"
"25769803919","LoadTransformer, T225806974A","38.96399197","-104.6365092","","12470","5000","27500000","SXFM-6","false","","","","A","30064771113"
"8589935245","M1026800-M1026797","","","","12470","5000","27500000","LINE-566","false","","","","ABC","30064771113"
"8589935246","N1136670-M1047572","","","","12470","5000","27500000","LINE-567","false","","","","ABC","30064771113"
"8589935247","M1047325-M1047324","","","","12470","5000","27500000","LINE-568","false","","","","ABC","30064771113"
"8589935248","M1026724-R18243","","","","12470","5000","27500000","LINE-569","false","","","","ABC","30064771113"
"8589935249","P827514-M1026876","","","","12470","5000","27500000","LINE-570","false","","","","ABC","30064771113"
"8589935250","M1026907-L3085398","","","","12470","5000","27500000","LINE-571","false","","","","ABC","30064771113"
"25769803920","LoadTransformer, T5355777B","38.96817011","-104.6371092","","12470","5000","27500000","SXFM-928","false","","","","B","30064771113"
"8589935251","N1140823-L2851933","","","","12470","5000","27500000","LINE-572","false","","","","ABC","30064771113"
"8589935252","M1142815-M1142814","","","","12470","5000","27500000","LINE-573","false","","","","ABC","30064771113"
"8589935253","L2766718-L3048206","","","","12470","5000","27500000","LINE-574","false","","","","ABC","30064771113"
"25769803921","LoadTransformer, T5138652C","38.91841632","-104.6672046","","12470","5000","27500000","SXFM-443","false","","","","C","30064771113"
"25769803922","LoadTransformer, T5138649A","38.9178453","-104.6666085","","12470","5000","27500000","SXFM-1079","false","","","","A","30064771113"
"8589935254","M1047572-M1047580","","","","12470","5000","27500000","LINE-575","false","","","","ABC","30064771113"
"8589935255","M1047300-M1047299","","","","12470","5000","27500000","LINE-576","false","","","","ABC","30064771113"
"8589935256","M1047303-L3027116","","","","12470","5000","27500000","LINE-577","false","","","","ABC","30064771113"
"25769803923","LoadTransformer, T226192684A","38.90480206","-104.653929","","12470","5000","27500000","SXFM-204","false","","","","A","30064771113"
"8589935257","M1047580-P828362","","","","12470","5000","27500000","LINE-578","false","","","","ABC","30064771113"
"8589935258","R18243-N1139552","","","","12470","5000","27500000","LINE-579","false","","","","ABC","30064771113"
"8589935259","196-36167-L3011298","","","","12470","5000","27500000","LINE-580","false","","","","ABC","30064771113"
"25769803924","LoadTransformer, T5207286C","38.92752156","-104.6856772","","12470","5000","27500000","SXFM-63","false","","","","C","30064771113"
"8589935260","M1026891-L3160102","","","","12470","5000","27500000","LINE-581","false","","","","ABC","30064771113"
"25769803925","LoadTransformer, T5355780B","38.96675143","-104.6364758","","12470","5000","27500000","SXFM-389","false","","","","B","30064771113"
"8589935261","L2860491-D5926308-3_INT","","","","12470","5000","27500000","LINE-582","false","","","","ABC","30064771113"
"25769803926","LoadTransformer, T5302733A","38.90977648","-104.6589981","","12470","5000","27500000","SXFM-231","false","","","","A","30064771113"
"25769803927","LoadTransformer, T5302733B","38.90977648","-104.6589981","","12470","5000","27500000","SXFM-235","false","","","","B","30064771113"
"8589935453","Switch, LN4625696_sw","38.94648419797514","-104.72096487879753","","12470","5000","27500000","SW-21","false","","","","ABC","30064771113"
"8589935262","N1137005-M1047724","","","","12470","5000","27500000","LINE-583","false","","","","ABC","30064771113"
"8589935263","L3027157-L2973155","","","","12470","5000","27500000","LINE-584","false","","","","ABC","30064771113"
"8589935264","196-35813-N1140519","","","","12470","5000","27500000","LINE-585","false","","","","ABC","30064771113"
"8589935265","M1142814-M1142810","","","","12470","5000","27500000","LINE-586","false","","","","ABC","30064771113"
"8589935266","M1047737-L3027157","","","","12470","5000","27500000","LINE-587","false","","","","ABC","30064771113"
"8589935267","L3216123-N1136996","","","","12470","5000","27500000","LINE-588","false","","","","ABC","30064771113"
"8589935268","L2691954-L3122849","","","","12470","5000","27500000","LINE-589","false","","","","ABC","30064771113"
"25769803928","LoadTransformer, T21399361B","38.90247426","-104.6510951","","12470","5000","27500000","SXFM-491","false","","","","B","30064771113"
"25769803929","LoadTransformer, T5293423B","38.90213849","-104.6506253","","12470","5000","27500000","SXFM-606","false","","","","B","30064771113"
"8589935269","M1026760-M1026744","","","","12470","5000","27500000","LINE-590","false","","","","ABC","30064771113"
"8589935270","L2841635-L2822869","","","","12470","5000","27500000","LINE-591","false","","","","ABC","30064771113"
"25769803930","LoadTransformer, T21399099A","38.95754574","-104.6522655","","12470","5000","27500000","SXFM-431","false","","","","A","30064771113"
"25769803931","LoadTransformer, T5338942A","38.95725602","-104.651816","","12470","5000","27500000","SXFM-424","false","","","","A","30064771113"
"8589935271","L3010556-L2766718","","","","12470","5000","27500000","LINE-592","false","","","","ABC","30064771113"
"25769803932","LoadTransformer, T5138655A","38.91905031","-104.6679188","","12470","5000","27500000","SXFM-296","false","","","","A","30064771113"
"8589935272","L2841621-N1137986","","","","12470","5000","27500000","LINE-593","false","","","","ABC","30064771113"
"25769803933","LoadTransformer, T5338910C","38.97067335","-104.6550361","","12470","5000","27500000","SXFM-1073","false","","","","C","30064771113"
"8589935273","M1108295-L2936279","","","","12470","5000","27500000","LINE-594","false","","","","ABC","30064771113"
"25769803934","LoadTransformer, T5247184C","38.92719777","-104.6842588","","12470","5000","27500000","SXFM-114","false","","","","C","30064771113"
"8589935274","M1026357-M1026356","","","","12470","5000","27500000","LINE-595","false","","","","ABC","30064771113"
"8589935275","L3122849-M1026357","","","","12470","5000","27500000","LINE-596","false","","","","ABC","30064771113"
"8589935276","M1125994-D5867591-1_INT","","","","12470","5000","27500000","LINE-597","false","","","","ABC","30064771113"
"8589935277","L3235275-M1026347","","","","12470","5000","27500000","LINE-598","false","","","","ABC","30064771113"
"25769803935","LoadTransformer, T5302507B","38.90089981","-104.6490376","","12470","5000","27500000","SXFM-150","false","","","","B","30064771113"
"8589935278","M1026866-M1026844","","","","12470","5000","27500000","LINE-599","false","","","","ABC","30064771113"
"8589935279","L2895449-N1137005","","","","12470","5000","27500000","LINE-600","false","","","","ABC","30064771113"
"25769803936","LoadTransformer, T226193134C","38.96892873","-104.6557338","","12470","5000","27500000","SXFM-124","false","","","","C","30064771113"
"8589935280","M1026354-L3235275","","","","12470","5000","27500000","LINE-601","false","","","","ABC","30064771113"
"8589935281","L2763153-M1047293","","","","12470","5000","27500000","LINE-602","false","","","","ABC","30064771113"
"8589935282","E182732-M1026760","","","","12470","5000","27500000","LINE-603","false","","","","ABC","30064771113"
"8589935283","N1136658-M1047566","","","","12470","5000","27500000","LINE-604","false","","","","ABC","30064771113"
"8589935284","L3254218-L2860490","","","","12470","5000","27500000","LINE-605","false","","","","ABC","30064771113"
"25769803937","LoadTransformer, T5138720A","38.91246423","-104.6618165","","12470","5000","27500000","SXFM-1115","false","","","","A","30064771113"
"25769803938","LoadTransformer, T5138719A","38.91198815","-104.6613875","","12470","5000","27500000","SXFM-273","false","","","","A","30064771113"
"8589935285","N1140825-L3216368","","","","12470","5000","27500000","LINE-606","false","","","","ABC","30064771113"
"8589935286","N1139552-M1026702","","","","12470","5000","27500000","LINE-607","false","","","","ABC","30064771113"
"8589935287","M1026876-M1026866","","","","12470","5000","27500000","LINE-608","false","","","","ABC","30064771113"
"8589935288","N1140519-L2991914","","","","12470","5000","27500000","LINE-609","false","","","","ABC","30064771113"
"25769803939","LoadTransformer, T5338941C","38.95783522","-104.6527146","","12470","5000","27500000","SXFM-685","false","","","","C","30064771113"
"8589935289","L3085398-M1026891","","","","12470","5000","27500000","LINE-610","false","","","","ABC","30064771113"
"8589935290","L2689691-M1009763","","","","12470","5000","27500000","LINE-611","false","","","","ABC","30064771113"
"25769803940","LoadTransformer, T5355375A","38.95652514","-104.6353049","","12470","5000","27500000","SXFM-938","false","","","","A","30064771113"
"8589935291","M1047503-L2841635","","","","12470","5000","27500000","LINE-612","false","","","","ABC","30064771113"
"8589935292","L3029498-M1089143","","","","12470","5000","27500000","LINE-613","false","","","","ABC","30064771113"
"25769803941","LoadTransformer, T5247036C","38.92565542","-104.679488","","12470","5000","27500000","SXFM-733","false","","","","C","30064771113"
"8589935293","P828362-N1136671","","","","12470","5000","27500000","LINE-614","false","","","","ABC","30064771113"
"8589935294","M1047568-P827527","","","","12470","5000","27500000","LINE-615","false","","","","ABC","30064771113"
"8589935295","P827527-N1136658","","","","12470","5000","27500000","LINE-616","false","","","","ABC","30064771113"
